"","index","Store","Date","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","IsHoliday"
"2163",2162,12,"2013-03-01",48.08,4.109,8524.99,510.79,NA,1369.5,5260.02,132.3675714,9.91,0
"2164",2163,12,"2013-03-08",60.4,3.874,18508.17,330.17,19.04,8128.78,2145.31,132.4150714,9.91,0
"2165",2164,12,"2013-03-15",61.7,4.104,7286.12,NA,3.71,2271.05,930.55,132.4668065,9.91,0
"2166",2165,12,"2013-03-22",68.75,4.062,10679.58,NA,647,3188.2,1750.99,132.529129,9.91,0
"2167",2166,12,"2013-03-29",62.86,4.016,7517.14,NA,257.4,787.48,2125.94,132.5914516,9.91,0
"2168",2167,12,"2013-04-05",69.47,3.998,12126.6,2222.12,349.23,5266.87,2457.17,132.6537742,9.874,0
"2169",2168,12,"2013-04-12",65.6,3.981,7641.52,807.32,22.43,8137.17,2078.68,132.7160968,9.874,0
"2170",2169,12,"2013-04-19",64.35,3.76,3294.87,33.66,87.64,1369.74,1895.84,132.7160968,9.874,0
"2171",2170,12,"2013-04-26",70.74,3.889,1685.96,NA,49.88,2503.77,1161,132.7160968,9.874,0
"2172",2171,12,"2013-05-03",76.84,3.671,9317.56,13.94,12.97,7664.25,1742.78,NA,NA,0
"2173",2172,12,"2013-05-10",70.18,3.689,5617.43,193.82,24.62,4671.5,8235.71,NA,NA,0
"2174",2173,12,"2013-05-17",83.43,3.809,8051.71,68.88,8.38,2945.82,2521.68,NA,NA,0
"2175",2174,12,"2013-05-24",77.87,3.835,4737.51,72.88,589.22,4812.96,1491.99,NA,NA,0
"2176",2175,12,"2013-05-31",81.08,3.829,2963.59,68.18,115.07,295.4,1215.24,NA,NA,0
"2177",2176,12,"2013-06-07",89.89,3.789,14645.08,200.37,80.4,9578.14,6548.46,NA,NA,0
"2178",2177,12,"2013-06-14",92.14,3.771,3274.83,232.43,400.53,4992.42,1182.33,NA,NA,0
"2179",2178,12,"2013-06-21",87.28,3.766,1571.06,130.06,213.8,3391.74,1789.76,NA,NA,0
"2180",2179,12,"2013-06-28",89.94,3.781,8745.83,262.16,11.97,9475.17,6249.56,NA,NA,0
"2181",2180,12,"2013-07-05",101.95,3.753,10258.3,1663.37,541.21,16546.54,1213.84,NA,NA,0
"2182",2181,12,"2013-07-12",92.61,3.737,3409.33,977.89,80.96,8574.06,1997.97,NA,NA,0
"2183",2182,12,"2013-07-19",93.75,3.823,4349.54,687.86,93.05,1361.92,1614.2,NA,NA,0
"2184",2183,12,"2013-07-26",90.27,3.865,1008.91,232.99,6,284.49,2132.08,NA,NA,0
"2185",2184,13,"2010-02-05",31.53,2.666,NA,NA,NA,NA,NA,126.4420645,8.316,0
"2186",2185,13,"2010-02-12",33.16,2.671,NA,NA,NA,NA,NA,126.4962581,8.316,1
"2187",2186,13,"2010-02-19",35.7,2.654,NA,NA,NA,NA,NA,126.5262857,8.316,0
"2188",2187,13,"2010-02-26",29.98,2.667,NA,NA,NA,NA,NA,126.5522857,8.316,0
"2189",2188,13,"2010-03-05",40.65,2.681,NA,NA,NA,NA,NA,126.5782857,8.316,0
"2190",2189,13,"2010-03-12",37.62,2.733,NA,NA,NA,NA,NA,126.6042857,8.316,0
"2191",2190,13,"2010-03-19",42.49,2.782,NA,NA,NA,NA,NA,126.6066452,8.316,0
"2192",2191,13,"2010-03-26",41.48,2.819,NA,NA,NA,NA,NA,126.6050645,8.316,0
"2193",2192,13,"2010-04-02",42.15,2.842,NA,NA,NA,NA,NA,126.6034839,8.107,0
"2194",2193,13,"2010-04-09",38.97,2.877,NA,NA,NA,NA,NA,126.6019032,8.107,0
"2195",2194,13,"2010-04-16",50.39,2.915,NA,NA,NA,NA,NA,126.5621,8.107,0
"2196",2195,13,"2010-04-23",55.66,2.936,NA,NA,NA,NA,NA,126.4713333,8.107,0
"2197",2196,13,"2010-04-30",48.33,2.941,NA,NA,NA,NA,NA,126.3805667,8.107,0
"2198",2197,13,"2010-05-07",44.42,2.948,NA,NA,NA,NA,NA,126.2898,8.107,0
"2199",2198,13,"2010-05-14",50.15,2.962,NA,NA,NA,NA,NA,126.2085484,8.107,0
"2200",2199,13,"2010-05-21",57.71,2.95,NA,NA,NA,NA,NA,126.1843871,8.107,0
"2201",2200,13,"2010-05-28",53.11,2.908,NA,NA,NA,NA,NA,126.1602258,8.107,0
"2202",2201,13,"2010-06-04",59.85,2.871,NA,NA,NA,NA,NA,126.1360645,8.107,0
"2203",2202,13,"2010-06-11",65.24,2.841,NA,NA,NA,NA,NA,126.1119032,8.107,0
"2204",2203,13,"2010-06-18",58.41,2.819,NA,NA,NA,NA,NA,126.114,8.107,0
"2205",2204,13,"2010-06-25",71.83,2.82,NA,NA,NA,NA,NA,126.1266,8.107,0
"2206",2205,13,"2010-07-02",78.82,2.814,NA,NA,NA,NA,NA,126.1392,7.951,0
"2207",2206,13,"2010-07-09",71.33,2.802,NA,NA,NA,NA,NA,126.1518,7.951,0
"2208",2207,13,"2010-07-16",77.79,2.791,NA,NA,NA,NA,NA,126.1498065,7.951,0
"2209",2208,13,"2010-07-23",82.27,2.797,NA,NA,NA,NA,NA,126.1283548,7.951,0
"2210",2209,13,"2010-07-30",78.94,2.797,NA,NA,NA,NA,NA,126.1069032,7.951,0
"2211",2210,13,"2010-08-06",81.24,2.802,NA,NA,NA,NA,NA,126.0854516,7.951,0
"2212",2211,13,"2010-08-13",74.93,2.837,NA,NA,NA,NA,NA,126.064,7.951,0
"2213",2212,13,"2010-08-20",76.34,2.85,NA,NA,NA,NA,NA,126.0766452,7.951,0
"2214",2213,13,"2010-08-27",75.31,2.854,NA,NA,NA,NA,NA,126.0892903,7.951,0
"2215",2214,13,"2010-09-03",65.71,2.868,NA,NA,NA,NA,NA,126.1019355,7.951,0
"2216",2215,13,"2010-09-10",65.74,2.87,NA,NA,NA,NA,NA,126.1145806,7.951,1
"2217",2216,13,"2010-09-17",66.84,2.875,NA,NA,NA,NA,NA,126.1454667,7.951,0
"2218",2217,13,"2010-09-24",68.22,2.872,NA,NA,NA,NA,NA,126.1900333,7.951,0
"2219",2218,13,"2010-10-01",68.74,2.853,NA,NA,NA,NA,NA,126.2346,7.795,0
"2220",2219,13,"2010-10-08",63.03,2.841,NA,NA,NA,NA,NA,126.2791667,7.795,0
"2221",2220,13,"2010-10-15",54.12,2.845,NA,NA,NA,NA,NA,126.3266774,7.795,0
"2222",2221,13,"2010-10-22",56.89,2.849,NA,NA,NA,NA,NA,126.3815484,7.795,0
"2223",2222,13,"2010-10-29",45.12,2.841,NA,NA,NA,NA,NA,126.4364194,7.795,0
"2224",2223,13,"2010-11-05",49.96,2.831,NA,NA,NA,NA,NA,126.4912903,7.795,0
"2225",2224,13,"2010-11-12",42.55,2.831,NA,NA,NA,NA,NA,126.5461613,7.795,0
"2226",2225,13,"2010-11-19",42,2.842,NA,NA,NA,NA,NA,126.6072,7.795,0
"2227",2226,13,"2010-11-26",28.22,2.83,NA,NA,NA,NA,NA,126.6692667,7.795,1
"2228",2227,13,"2010-12-03",25.8,2.812,NA,NA,NA,NA,NA,126.7313333,7.795,0
"2229",2228,13,"2010-12-10",36.78,2.817,NA,NA,NA,NA,NA,126.7934,7.795,0
"2230",2229,13,"2010-12-17",35.21,2.842,NA,NA,NA,NA,NA,126.8794839,7.795,0
"2231",2230,13,"2010-12-24",34.9,2.846,NA,NA,NA,NA,NA,126.9835806,7.795,0
"2232",2231,13,"2010-12-31",26.79,2.868,NA,NA,NA,NA,NA,127.0876774,7.795,1
"2233",2232,13,"2011-01-07",16.94,2.891,NA,NA,NA,NA,NA,127.1917742,7.47,0
"2234",2233,13,"2011-01-14",20.6,2.903,NA,NA,NA,NA,NA,127.3009355,7.47,0
"2235",2234,13,"2011-01-21",34.8,2.934,NA,NA,NA,NA,NA,127.4404839,7.47,0
"2236",2235,13,"2011-01-28",31.64,2.96,NA,NA,NA,NA,NA,127.5800323,7.47,0
"2237",2236,13,"2011-02-04",23.35,2.974,NA,NA,NA,NA,NA,127.7195806,7.47,0
"2238",2237,13,"2011-02-11",30.83,3.034,NA,NA,NA,NA,NA,127.859129,7.47,1
"2239",2238,13,"2011-02-18",40.85,3.062,NA,NA,NA,NA,NA,127.99525,7.47,0
"2240",2239,13,"2011-02-25",33.17,3.12,NA,NA,NA,NA,NA,128.13,7.47,0
"2241",2240,13,"2011-03-04",34.23,3.23,NA,NA,NA,NA,NA,128.26475,7.47,0
"2242",2241,13,"2011-03-11",41.28,3.346,NA,NA,NA,NA,NA,128.3995,7.47,0
"2243",2242,13,"2011-03-18",44.69,3.407,NA,NA,NA,NA,NA,128.5121935,7.47,0
"2244",2243,13,"2011-03-25",42.38,3.435,NA,NA,NA,NA,NA,128.6160645,7.47,0
"2245",2244,13,"2011-04-01",42.49,3.487,NA,NA,NA,NA,NA,128.7199355,7.193,0
"2246",2245,13,"2011-04-08",42.75,3.547,NA,NA,NA,NA,NA,128.8238065,7.193,0
"2247",2246,13,"2011-04-15",41.72,3.616,NA,NA,NA,NA,NA,128.9107333,7.193,0
"2248",2247,13,"2011-04-22",47.55,3.655,NA,NA,NA,NA,NA,128.9553,7.193,0
"2249",2248,13,"2011-04-29",43.85,3.683,NA,NA,NA,NA,NA,128.9998667,7.193,0
"2250",2249,13,"2011-05-06",47.75,3.744,NA,NA,NA,NA,NA,129.0444333,7.193,0
"2251",2250,13,"2011-05-13",52.4,3.77,NA,NA,NA,NA,NA,129.089,7.193,0
"2252",2251,13,"2011-05-20",52.12,3.802,NA,NA,NA,NA,NA,129.0756774,7.193,0
"2253",2252,13,"2011-05-27",54.62,3.778,NA,NA,NA,NA,NA,129.0623548,7.193,0
"2254",2253,13,"2011-06-03",52.76,3.752,NA,NA,NA,NA,NA,129.0490323,7.193,0
"2255",2254,13,"2011-06-10",61.39,3.732,NA,NA,NA,NA,NA,129.0357097,7.193,0
"2256",2255,13,"2011-06-17",63.35,3.704,NA,NA,NA,NA,NA,129.0432,7.193,0
"2257",2256,13,"2011-06-24",66.38,3.668,NA,NA,NA,NA,NA,129.0663,7.193,0
"2258",2257,13,"2011-07-01",74.29,3.613,NA,NA,NA,NA,NA,129.0894,6.877,0
"2259",2258,13,"2011-07-08",77.3,3.563,NA,NA,NA,NA,NA,129.1125,6.877,0
"2260",2259,13,"2011-07-15",75.59,3.553,NA,NA,NA,NA,NA,129.1338387,6.877,0
"2261",2260,13,"2011-07-22",78.5,3.563,NA,NA,NA,NA,NA,129.1507742,6.877,0
"2262",2261,13,"2011-07-29",77.62,3.574,NA,NA,NA,NA,NA,129.1677097,6.877,0
"2263",2262,13,"2011-08-05",75.56,3.595,NA,NA,NA,NA,NA,129.1846452,6.877,0
"2264",2263,13,"2011-08-12",75.95,3.606,NA,NA,NA,NA,NA,129.2015806,6.877,0
"2265",2264,13,"2011-08-19",76.68,3.578,NA,NA,NA,NA,NA,129.2405806,6.877,0
"2266",2265,13,"2011-08-26",81.53,3.57,NA,NA,NA,NA,NA,129.2832581,6.877,0
"2267",2266,13,"2011-09-02",77,3.58,NA,NA,NA,NA,NA,129.3259355,6.877,0
"2268",2267,13,"2011-09-09",70.19,3.619,NA,NA,NA,NA,NA,129.3686129,6.877,1
"2269",2268,13,"2011-09-16",67.54,3.641,NA,NA,NA,NA,NA,129.4306,6.877,0
"2270",2269,13,"2011-09-23",63.6,3.648,NA,NA,NA,NA,NA,129.5183333,6.877,0
"2271",2270,13,"2011-09-30",68.28,3.623,NA,NA,NA,NA,NA,129.6060667,6.877,0
"2272",2271,13,"2011-10-07",60.62,3.592,NA,NA,NA,NA,NA,129.6938,6.392,0
"2273",2272,13,"2011-10-14",51.74,3.567,NA,NA,NA,NA,NA,129.7706452,6.392,0
"2274",2273,13,"2011-10-21",54.66,3.579,NA,NA,NA,NA,NA,129.7821613,6.392,0
"2275",2274,13,"2011-10-28",47.41,3.567,NA,NA,NA,NA,NA,129.7936774,6.392,0
"2276",2275,13,"2011-11-04",43.51,3.538,NA,NA,NA,NA,NA,129.8051935,6.392,0
"2277",2276,13,"2011-11-11",33.8,3.513,31400.97,30876.79,645.07,4407.38,7740.27,129.8167097,6.392,0
"2278",2277,13,"2011-11-18",40.65,3.489,11003.75,1090.92,89.88,1201.3,10231.67,129.8268333,6.392,0
"2279",2278,13,"2011-11-25",38.89,3.445,1282.42,548.1,109030.75,146.33,3557.67,129.8364,6.392,1
"2280",2279,13,"2011-12-02",33.94,3.389,7945.42,56,25126.9,5550.87,31844.2,129.8459667,6.392,0
"2281",2280,13,"2011-12-09",24.82,3.341,5924.71,56,577.59,1778.83,20371.02,129.8555333,6.392,0
"2282",2281,13,"2011-12-16",27.85,3.282,3272.56,556.15,959.55,424.43,5933.01,129.8980645,6.392,0
"2283",2282,13,"2011-12-23",24.76,3.186,686.24,193.26,2971.53,239.78,3567.03,129.9845484,6.392,0
"2284",2283,13,"2011-12-30",31.53,3.119,5970.81,89121.94,406.4,1772.02,3645,130.0710323,6.392,1
"2285",2284,13,"2012-01-06",33.8,3.08,6809.96,37106.52,179.77,1922.55,7481.58,130.1575161,6.104,0
"2286",2285,13,"2012-01-13",25.61,3.056,3627.07,14887.88,119.93,798.48,4668.82,130.244,6.104,0
"2287",2286,13,"2012-01-20",32.71,3.047,3150.56,6765.52,87.63,1196.17,3136.96,130.2792258,6.104,0
"2288",2287,13,"2012-01-27",34.32,3.058,3743,3744.31,108.46,253.99,3511.82,130.3144516,6.104,0
"2289",2288,13,"2012-02-03",31.39,3.077,53423.29,5822.12,282.08,57817.56,9654.23,130.3496774,6.104,0
"2290",2289,13,"2012-02-10",33.73,3.116,9264.48,8292.73,179.72,18849.21,9083.54,130.3849032,6.104,1
"2291",2290,13,"2012-02-17",36.57,3.119,21621.16,16497.47,25.52,13643.83,14660.97,130.4546207,6.104,0
"2292",2291,13,"2012-02-24",35.38,3.145,16404.54,12013.87,3.4,2584.12,5126.53,130.5502069,6.104,0
"2293",2292,13,"2012-03-02",32.36,3.242,25204.67,2436.75,167.88,16066.76,7289.69,130.6457931,6.104,0
"2294",2293,13,"2012-03-09",38.24,3.38,9173.97,339.05,9.44,1300.75,7479.12,130.7413793,6.104,0
"2295",2294,13,"2012-03-16",52.5,3.529,8901.34,637.7,3.85,6169.81,2446.53,130.8261935,6.104,0
"2296",2295,13,"2012-03-23",47.83,3.671,3489.61,75.36,2.52,827.19,3427.9,130.8966452,6.104,0
"2297",2296,13,"2012-03-30",53.2,3.734,10556.61,43.54,15.84,1116.83,8179.03,130.9670968,6.104,0
"2298",2297,13,"2012-04-06",48.85,3.793,9249.62,NA,59.94,3969.24,6016.86,131.0375484,5.965,0
"2299",2298,13,"2012-04-13",51.7,3.833,7419.44,19610.52,54.65,3021.51,3374.9,131.108,5.965,0
"2300",2299,13,"2012-04-20",50.24,3.845,22464.84,8216.22,70.45,1561.38,7307.24,131.1173333,5.965,0
"2301",2300,13,"2012-04-27",64.8,3.842,4626.7,0.11,67.16,104.18,3280.73,131.1266667,5.965,0
"2302",2301,13,"2012-05-04",54.41,3.831,15589.85,NA,337.47,7557.14,5025.28,131.136,5.965,0
"2303",2302,13,"2012-05-11",56.47,3.809,14566.92,86,60.34,6009.18,4224.91,131.1453333,5.965,0
"2304",2303,13,"2012-05-18",65.17,3.808,7623.14,NA,86.99,2583.46,3312.67,131.0983226,5.965,0
"2305",2304,13,"2012-05-25",62.39,3.801,7282.07,NA,416.15,1048.83,7293.87,131.0287742,5.965,0
"2306",2305,13,"2012-06-01",61.11,3.788,8868.86,123,37.87,3793.73,6276.31,130.9592258,5.965,0
"2307",2306,13,"2012-06-08",68.4,3.776,12461.96,406.6,254.19,1450.62,8952.93,130.8896774,5.965,0
"2308",2307,13,"2012-06-15",65.97,3.756,8819.8,416.5,0.22,3496.08,6331.52,130.8295333,5.965,0
"2309",2308,13,"2012-06-22",72.89,3.737,9298.46,565.14,1.79,4025.82,8626.51,130.7929,5.965,0
"2310",2309,13,"2012-06-29",82,3.681,4768.5,446.92,NA,743.34,4076.02,130.7562667,5.965,0
"2311",2310,13,"2012-07-06",79.23,3.63,14357.07,337.7,89.85,8820.75,5507.25,130.7196333,5.765,0
"2312",2311,13,"2012-07-13",83.68,3.595,6330.74,220.42,1.17,4033.74,4225.77,130.683,5.765,0
"2313",2312,13,"2012-07-20",75.69,3.556,6060.59,133.34,35.23,1518.75,6675.69,130.7012903,5.765,0
"2314",2313,13,"2012-07-27",80.42,3.537,6699.6,96.56,5.2,8723.87,6650.26,130.7195806,5.765,0
"2315",2314,13,"2012-08-03",81.99,3.512,48280.91,73.92,98.64,13485.99,7765.27,130.737871,5.765,0
"2316",2315,13,"2012-08-10",81.69,3.509,6249.06,70.38,51.09,3258.43,7070.04,130.7561613,5.765,0
"2317",2316,13,"2012-08-17",79.4,3.545,5063.08,6.76,40.96,2344.61,5594.85,130.7909677,5.765,0
"2318",2317,13,"2012-08-24",77.37,3.582,9360.8,71.92,179.51,8290.49,6291.99,130.8381613,5.765,0
"2319",2318,13,"2012-08-31",79.18,3.624,21327.53,50.44,88.44,9444.6,3872.19,130.8853548,5.765,0
"2320",2319,13,"2012-09-07",70.65,3.689,17452.15,18.74,69.23,4472.17,5180.78,130.9325484,5.765,1
"2321",2320,13,"2012-09-14",68.55,3.749,13208.43,NA,28.06,1300.16,10484.98,130.9776667,5.765,0
"2322",2321,13,"2012-09-21",67.96,3.821,10671.71,141.83,46,2465.37,12372.29,131.0103333,5.765,0
"2323",2322,13,"2012-09-28",64.8,3.821,5197.64,63.1,2.6,3022.73,9779.77,131.043,5.765,0
"2324",2323,13,"2012-10-05",61.79,3.815,6607.14,NA,50.6,3943.91,7700.91,131.0756667,5.621,0
"2325",2324,13,"2012-10-12",55.1,3.797,1927.15,NA,9.72,518.97,11269.24,131.1083333,5.621,0
"2326",2325,13,"2012-10-19",52.06,3.781,2753.9,NA,8.84,775.96,6978.9,131.1499677,5.621,0
"2327",2326,13,"2012-10-26",46.97,3.755,10192.49,364.57,150,1714.15,5563.92,131.1930968,5.621,0
"2328",2327,13,"2012-11-02",52.55,3.702,22673.11,15133.42,65.54,8135.66,5449.98,131.2362258,5.621,0
"2329",2328,13,"2012-11-09",50.48,3.663,31930.04,19452.26,88.2,668.89,4941.57,131.2793548,5.621,0
"2330",2329,13,"2012-11-16",33.3,3.612,13357.31,4584.74,302.19,970.32,7968.28,131.3258,5.621,0
"2331",2330,13,"2012-11-23",46.21,3.562,2088.09,-0.05,149483.31,756.99,1176.1,131.3766667,5.621,1
"2332",2331,13,"2012-11-30",41.64,3.524,5858.02,NA,11470.92,173.18,7018.08,131.4275333,5.621,0
"2333",2332,13,"2012-12-07",43.67,3.456,9753.88,NA,1258.51,2777.92,21807.99,131.4784,5.621,0
"2334",2333,13,"2012-12-14",35.62,3.379,2816.36,NA,189,1679.56,2416,131.537,5.621,0
"2335",2334,13,"2012-12-21",29.9,3.263,4655.55,82.92,263.93,41.68,2105.14,131.642,5.621,0
"2336",2335,13,"2012-12-28",30.07,3.147,20297.6,52850.71,828.32,50.19,1947.25,131.747,5.621,1
"2337",2336,13,"2013-01-04",13.43,3.066,4914.57,39020.8,35.21,111.43,3050,131.852,5.372,0
"2338",2337,13,"2013-01-11",20,2.982,3726.82,17212.29,-23.97,116.72,2662.8,131.957,5.372,0
"2339",2338,13,"2013-01-18",11.44,2.914,6847.96,5267.27,5.18,933.65,3113.78,132.030871,5.372,0
"2340",2339,13,"2013-01-25",14.75,2.927,3250.58,2576.84,1,81.67,2360.57,132.0922903,5.372,0
"2341",2340,13,"2013-02-01",30.44,3.029,21473.2,1904.19,424.53,26859.39,3342.06,132.1537097,5.372,0
"2342",2341,13,"2013-02-08",26.11,3.192,103184.98,1058.07,406.24,65344.64,8699.21,132.215129,5.372,1
"2343",2342,13,"2013-02-15",27.12,3.323,17771.48,6944.08,13.3,10514.31,7599.67,132.2725714,5.372,0
"2344",2343,13,"2013-02-22",29.97,3.459,10360.46,8744.31,49.16,2212.69,3326.43,132.3200714,5.372,0
"2345",2344,13,"2013-03-01",26.97,3.521,8315.84,1260.83,11.2,659.35,3007.98,132.3675714,5.372,0
"2346",2345,13,"2013-03-08",37.63,3.526,29775.13,279.06,139.61,7962.19,6277.85,132.4150714,5.372,0
"2347",2346,13,"2013-03-15",46.72,3.518,7748.56,NA,25.45,2369.84,2522.64,132.4668065,5.372,0
"2348",2347,13,"2013-03-22",42.94,3.518,15752.69,NA,4330.1,3086.68,2250.2,132.529129,5.372,0
"2349",2348,13,"2013-03-29",41.71,3.518,8423.57,NA,1018.43,156.2,4640.19,132.5914516,5.372,0
"2350",2349,13,"2013-04-05",53.84,3.547,25061.6,16527.33,715.36,3092.08,6326.11,132.6537742,5.274,0
"2351",2350,13,"2013-04-12",45.29,3.576,5553.66,6576.2,130.64,1282.8,2816.65,132.7160968,5.274,0
"2352",2351,13,"2013-04-19",41.07,3.559,2604.11,186.71,247.64,73.92,2605.84,132.7160968,5.274,0
"2353",2352,13,"2013-04-26",48.17,3.541,3664.88,NA,297.65,374.46,2284.14,132.7160968,5.274,0
"2354",2353,13,"2013-05-03",54.51,3.535,15599.02,9,162.76,5754.98,3223.41,NA,NA,0
"2355",2354,13,"2013-05-10",59.55,3.543,4974.55,349,103.99,869.1,12998.65,NA,NA,0
"2356",2355,13,"2013-05-17",70.01,3.609,10484.85,332.82,14.26,1877,7360.88,NA,NA,0
"2357",2356,13,"2013-05-24",57.25,3.72,4055.58,174.82,323.77,864.21,7642.23,NA,NA,0
"2358",2357,13,"2013-05-31",60.51,3.773,5026.09,342.21,277.3,31.16,2626.13,NA,NA,0
"2359",2358,13,"2013-06-07",67.49,3.779,15752.93,1133.16,563.67,9099.13,8754.58,NA,NA,0
"2360",2359,13,"2013-06-14",76.41,3.771,5574.52,798.37,1763.71,5692.34,3896.16,NA,NA,0
"2361",2360,13,"2013-06-21",70.49,3.74,5531.43,450.45,438.12,5117.36,4976.75,NA,NA,0
"2362",2361,13,"2013-06-28",75.24,3.726,7171.47,928.22,16.1,4607.09,5301.35,NA,NA,0
"2363",2362,13,"2013-07-05",85.58,3.696,22841.84,3226.72,433.81,14901.99,4966.09,NA,NA,0
"2364",2363,13,"2013-07-12",78.93,3.666,7062.38,1561,117.15,2393.91,5452.83,NA,NA,0
"2365",2364,13,"2013-07-19",80.81,3.665,2973.47,1440.63,142.45,1059.44,1315.72,NA,NA,0
"2366",2365,13,"2013-07-26",83.62,3.669,346.31,1377.41,93.4,140.32,2147.06,NA,NA,0
"2367",2366,14,"2010-02-05",27.31,2.784,NA,NA,NA,NA,NA,181.8711898,8.992,0
"2368",2367,14,"2010-02-12",27.73,2.773,NA,NA,NA,NA,NA,181.982317,8.992,1
"2369",2368,14,"2010-02-19",31.27,2.745,NA,NA,NA,NA,NA,182.0347816,8.992,0
"2370",2369,14,"2010-02-26",34.89,2.754,NA,NA,NA,NA,NA,182.0774691,8.992,0
"2371",2370,14,"2010-03-05",37.13,2.777,NA,NA,NA,NA,NA,182.1201566,8.992,0
"2372",2371,14,"2010-03-12",45.8,2.818,NA,NA,NA,NA,NA,182.1628441,8.992,0
"2373",2372,14,"2010-03-19",48.79,2.844,NA,NA,NA,NA,NA,182.0779857,8.992,0
"2374",2373,14,"2010-03-26",54.36,2.854,NA,NA,NA,NA,NA,181.9718697,8.992,0
"2375",2374,14,"2010-04-02",47.74,2.85,NA,NA,NA,NA,NA,181.8657537,8.899,0
"2376",2375,14,"2010-04-09",65.45,2.869,NA,NA,NA,NA,NA,181.7596377,8.899,0
"2377",2376,14,"2010-04-16",54.28,2.899,NA,NA,NA,NA,NA,181.6924769,8.899,0
"2378",2377,14,"2010-04-23",53.47,2.902,NA,NA,NA,NA,NA,181.6772564,8.899,0
"2379",2378,14,"2010-04-30",53.15,2.921,NA,NA,NA,NA,NA,181.6620359,8.899,0
"2380",2379,14,"2010-05-07",70.75,2.966,NA,NA,NA,NA,NA,181.6468154,8.899,0
"2381",2380,14,"2010-05-14",54.26,2.982,NA,NA,NA,NA,NA,181.6612792,8.899,0
"2382",2381,14,"2010-05-21",62.62,2.958,NA,NA,NA,NA,NA,181.8538486,8.899,0
"2383",2382,14,"2010-05-28",69.27,2.899,NA,NA,NA,NA,NA,182.0464181,8.899,0
"2384",2383,14,"2010-06-04",75.93,2.847,NA,NA,NA,NA,NA,182.2389876,8.899,0
"2385",2384,14,"2010-06-11",69.71,2.809,NA,NA,NA,NA,NA,182.4315571,8.899,0
"2386",2385,14,"2010-06-18",72.62,2.78,NA,NA,NA,NA,NA,182.4424199,8.899,0
"2387",2386,14,"2010-06-25",79.32,2.808,NA,NA,NA,NA,NA,182.3806,8.899,0
"2388",2387,14,"2010-07-02",76.61,2.815,NA,NA,NA,NA,NA,182.3187801,8.743,0
"2389",2388,14,"2010-07-09",82.45,2.793,NA,NA,NA,NA,NA,182.2569603,8.743,0
"2390",2389,14,"2010-07-16",77.84,2.783,NA,NA,NA,NA,NA,182.2604411,8.743,0
"2391",2390,14,"2010-07-23",81.46,2.771,NA,NA,NA,NA,NA,182.3509895,8.743,0
"2392",2391,14,"2010-07-30",79.78,2.781,NA,NA,NA,NA,NA,182.4415378,8.743,0
"2393",2392,14,"2010-08-06",77.17,2.784,NA,NA,NA,NA,NA,182.5320862,8.743,0
"2394",2393,14,"2010-08-13",78.44,2.805,NA,NA,NA,NA,NA,182.6226346,8.743,0
"2395",2394,14,"2010-08-20",76.01,2.779,NA,NA,NA,NA,NA,182.6165205,8.743,0
"2396",2395,14,"2010-08-27",71.36,2.755,NA,NA,NA,NA,NA,182.6104063,8.743,0
"2397",2396,14,"2010-09-03",78.37,2.715,NA,NA,NA,NA,NA,182.6042922,8.743,0
"2398",2397,14,"2010-09-10",70.87,2.699,NA,NA,NA,NA,NA,182.598178,8.743,1
"2399",2398,14,"2010-09-17",66.55,2.706,NA,NA,NA,NA,NA,182.622509,8.743,0
"2400",2399,14,"2010-09-24",68.59,2.713,NA,NA,NA,NA,NA,182.6696737,8.743,0
"2401",2400,14,"2010-10-01",70.58,2.707,NA,NA,NA,NA,NA,182.7168385,8.724,0
"2402",2401,14,"2010-10-08",56.49,2.764,NA,NA,NA,NA,NA,182.7640032,8.724,0
"2403",2402,14,"2010-10-15",58.61,2.868,NA,NA,NA,NA,NA,182.8106203,8.724,0
"2404",2403,14,"2010-10-22",53.15,2.917,NA,NA,NA,NA,NA,182.8558685,8.724,0
"2405",2404,14,"2010-10-29",61.3,2.921,NA,NA,NA,NA,NA,182.9011166,8.724,0
"2406",2405,14,"2010-11-05",45.65,2.917,NA,NA,NA,NA,NA,182.9463648,8.724,0
"2407",2406,14,"2010-11-12",46.14,2.931,NA,NA,NA,NA,NA,182.9916129,8.724,0
"2408",2407,14,"2010-11-19",50.02,3,NA,NA,NA,NA,NA,182.8989385,8.724,0
"2409",2408,14,"2010-11-26",46.15,3.039,NA,NA,NA,NA,NA,182.7832769,8.724,1
"2410",2409,14,"2010-12-03",40.93,3.046,NA,NA,NA,NA,NA,182.6676154,8.724,0
"2411",2410,14,"2010-12-10",30.54,3.109,NA,NA,NA,NA,NA,182.5519538,8.724,0
"2412",2411,14,"2010-12-17",30.51,3.14,NA,NA,NA,NA,NA,182.517732,8.724,0
"2413",2412,14,"2010-12-24",30.59,3.141,NA,NA,NA,NA,NA,182.54459,8.724,0
"2414",2413,14,"2010-12-31",29.67,3.179,NA,NA,NA,NA,NA,182.5714479,8.724,1
"2415",2414,14,"2011-01-07",34.32,3.193,NA,NA,NA,NA,NA,182.5983058,8.549,0
"2416",2415,14,"2011-01-14",24.78,3.205,NA,NA,NA,NA,NA,182.6585782,8.549,0
